OrderID,OrderDate,Region,Channel,Product,Quantity,UnitPrice,Sales,Cost,Profit,Year,Month,Customer
10690,2023-12-24,West,Online,Headphones,2,4235,10164.0,4478.871012953734,4589.798335103205,2023,12,Customer_87
11055,2024-01-26,Central,Online,Tablet,4,21768,87072.0,70175.81179738526,19430.616433006944,2024,1,Customer_98
11177,2023-02-18,Central,Online,Tablet,19,43819,832561.0,734198.9667384265,113116.33825080954,2023,2,Customer_187
11033,2023-03-30,Central,Online,Printer,17,29005,493085.0,341909.4914346628,173851.8348501378,2023,3,Customer_130
11035,2023-10-23,South,Distributor,Laptop,17,49912,848504.0,688647.6771064487,159856.32289355132,2023,10,Customer_111
10258,2024-10-02,East,Distributor,Printer,18,39767,715806.0,454195.54073197144,261610.45926802856,2024,10,Customer_32
10336,2024-05-30,South,Online,Mouse,17,66322,1127474.0,673302.8314890952,522296.84378754045,2024,5,Customer_48
10016,2023-04-10,East,Online,Headphones,107,12614,71941.00610546736,10433.233305381975,6930.82023081928,2023,4,Customer_81
10902,2024-06-20,North,Online,Tablet,2,26296,72406.46994613059,37850.85144087252,16952.320842996603,2024,6,Customer_165
10325,2024-07-16,South,Retail,Printer,18,50633,911394.0,567123.4824502066,344270.51754979335,2024,7,Customer_176
10608,2023-06-19,Central,Retail,Laptop,2,6224,17115.126695659317,8916.539753397525,3531.4602466024753,2023,6,Customer_133
11054,2024-08-01,South,Retail,Monitor,7,49306,345142.0,229887.15624308545,115254.84375691455,2024,8,Customer_64
10791,2023-12-01,West,Online,Mouse,13,3323,51838.799999999996,30466.87261418562,14641.946493686535,2023,12,Customer_122
10223,2024-11-14,Central,Online,Keyboard,13,29447,459373.2,294067.24335338507,102055.32014360715,2024,11,Customer_67
10180,2024-09-19,South,Retail,Monitor,17,49432,840344.0,507498.6715451751,332845.3284548249,2024,9,Customer_164
10100,2024-06-04,East,Online,Headphones,10,18309,183090.0,92466.14867523899,104217.42902347515,2024,6,Customer_134
10522,2024-08-24,South,Online,Headphones,8,40967,327736.0,189752.43420727167,158681.10066163758,2024,8,Customer_123
10023,2024-02-18,South,Retail,Printer,18,33740,607320.0,365818.60459442926,241501.39540557074,2024,2,Customer_175
10357,2023-04-09,West,Online,Printer,6,38220,229320.0,167592.93074046326,70986.12964846725,2023,4,Customer_51
10734,2024-04-05,West,Retail,Laptop,16,2341,51956.973213984595,30374.306658985057,7081.693341014943,2024,4,Customer_77
11094,2023-04-05,North,Retail,Printer,14,51055,714770.0,361917.6554506658,352852.3445493342,2023,4,Customer_38
11112,2024-09-07,South,Retail,Laptop,18,8044,144792.0,96811.07308319425,47980.92691680575,2024,9,Customer_132
10612,2024-05-31,Central,Retail,Headphones,13,62692,814996.0,585620.4180862785,229375.58191372151,2024,5,Customer_53
11010,2024-01-11,North,Online,Headphones,18,33961,611298.0,472178.8284802391,159987.04724772504,2024,1,Customer_77
10341,2023-01-17,Central,Online,Mouse,5,32473,162365.0,122830.14275339666,45465.08583359383,2023,1,Customer_18
10432,2024-10-20,North,Online,Laptop,17,10900,185300.0,150834.70669975638,39635.08729528016,2024,10,Customer_154
10962,2024-03-16,East,Online,Headphones,12,3990,47880.0,41799.9311152842,6992.079217423171,2024,3,Customer_158
10218,2024-01-20,Central,Distributor,Printer,1,6377,6377.0,4012.903892536199,2364.096107463801,2024,1,Customer_128
10204,2024-05-24,Central,Retail,Monitor,2,51187,102374.0,75659.02112340789,26714.97887659211,2024,5,Customer_152
10906,2023-01-25,North,Online,Mouse,17,37190,632230.0,498490.4096571439,153800.52889428454,2023,1,Customer_128
10923,2024-09-04,West,Distributor,Monitor,15,46982,704730.0,585417.0766761054,119312.92332389462,2024,9,Customer_16
10094,2024-01-15,East,Online,Monitor,6,2693,16158.0,9548.228009739802,7601.237788799228,2024,1,Customer_12
10911,2023-04-19,East,Online,Laptop,7,57372,597985.7105252218,317009.2802491579,97283.92771346838,2023,4,Customer_106
10069,2023-01-02,North,Retail,Headphones,1,14203,14203.0,10038.716096170996,4164.283903829004,2023,1,Customer_6
10895,2024-12-14,North,Retail,Laptop,13,59559,929120.4,444718.4129275548,329548.5870724452,2024,12,Customer_107
10285,2023-04-30,South,Online,Printer,3,57455,172365.0,119386.14486156417,60925.6834092012,2023,4,Customer_149
10697,2024-11-06,Central,Online,Laptop,2,53814,129153.59999999999,86993.21417159298,23730.003702668077,2024,11,Customer_18
10086,2024-12-02,East,Retail,Headphones,2,58492,140380.8,59655.2662439573,57328.7337560427,2024,12,Customer_122
10435,2024-08-26,North,Online,Mouse,6,38969,233814.0,158766.24816322842,86304.9146122873,2024,8,Customer_26
10797,2024-04-25,South,Distributor,Mouse,12,6409,76908.0,49399.335149782775,27508.664850217225,2024,4,Customer_115
10154,2024-06-08,South,Retail,Keyboard,2,5351,10702.0,6482.414381673891,4219.585618326109,2024,6,Customer_113
10076,2024-12-30,Central,Online,Laptop,2,47305,113532.0,77695.13831208421,19452.09094110316,2024,12,Customer_139
11043,2024-07-28,West,Online,Mouse,17,15987,271779.0,214301.79306977507,66098.78796975866,2024,7,Customer_84
10581,2024-07-18,West,Retail,Laptop,16,52386,838176.0,507276.2444579482,330899.7555420518,2024,7,Customer_95
10447,2024-09-29,East,Distributor,Printer,15,40262,603930.0,370509.9703321673,233420.0296678327,2024,9,Customer_82
10704,2023-02-10,South,Online,Mouse,4,9114,36456.0,22905.05824580696,15583.583017321997,2023,2,Customer_2
10189,2023-08-13,East,Online,Headphones,10,61031,610310.0,435862.24511840154,200614.9181138382,2023,8,Customer_45
10272,2024-10-13,South,Retail,Tablet,15,39363,590445.0,320323.146305706,270121.853694294,2024,10,Customer_105
10237,2023-07-17,East,Online,Tablet,5,42056,210280.0,137615.57497149848,83564.08878277673,2023,7,Customer_18
10488,2024-08-30,West,Online,Laptop,12,66664,799968.0,718743.6309192117,93408.02444290658,2024,8,Customer_118
11160,2024-06-12,South,Online,Keyboard,18,66855,1203390.0,712313.6612818483,564737.7895258744,2024,6,Customer_24
10560,2023-01-19,North,Online,Keyboard,12,30625,367500.0,198589.30920049796,194247.29441942734,2023,1,Customer_87
10118,2023-05-15,North,Online,Printer,15,2011,30165.0,20109.630427434317,11563.675008450535,2023,5,Customer_127
10638,2023-05-06,East,Distributor,Headphones,6,63465,380790.0,331958.64283354965,48831.357166450354,2023,5,Customer_80
11128,2023-10-23,North,Online,Printer,10,66280,662800.0,545048.9948381665,135413.6559361085,2023,10,Customer_85
10751,2023-03-24,West,Online,Keyboard,2,64567,129134.0,72529.27456305927,65095.434252481835,2023,3,Customer_196
10513,2023-01-12,South,Distributor,Laptop,17,48457,823769.0,569620.3550606713,254148.64493932866,2023,1,Customer_104
10634,2023-04-01,South,Online,Headphones,8,9604,76832.0,43613.680578670996,38201.06733452835,2023,4,Customer_7
10786,2023-04-13,East,Distributor,Keyboard,12,60830,729960.0,547757.2871214197,182202.71287858032,2023,4,Customer_179
11007,2023-11-14,East,Retail,Keyboard,14,30365,510132.0,228244.79061187044,196865.20938812956,2023,11,Customer_108
10853,2023-08-02,East,Online,Mouse,13,23584,306592.0,255453.21661237255,58809.60089577157,2023,8,Customer_125
10127,2024-11-14,North,Online,Monitor,3,58832,211795.19999999998,144018.93574198414,37348.623896718236,2024,11,Customer_195
10117,2023-01-28,North,Retail,Headphones,18,64545,1161810.0,586023.171939157,575786.828060843,2023,1,Customer_78
10474,2024-03-07,East,Retail,Laptop,14,66414,929796.0,479021.9610969399,450774.0389030601,2024,3,Customer_35
10741,2024-06-01,North,Retail,Keyboard,2,19056,38112.0,29403.99069071298,8708.00930928702,2024,6,Customer_93
10993,2023-06-21,East,Online,Tablet,18,9393,250111.31194532823,144110.65833731592,28707.842912086686,2023,6,Customer_95
10058,2023-12-06,East,Retail,Monitor,14,10389,174535.19999999998,75145.7825893043,70300.2174106957,2023,12,Customer_61
10604,2024-06-02,South,Online,Printer,12,35118,421416.0,212618.29443914493,240117.3613949833,2024,6,Customer_126
10787,2024-02-26,East,Distributor,Headphones,2,69319,138638.0,77667.48023990828,60970.519760091716,2024,2,Customer_181
10971,2023-11-22,Central,Retail,Headphones,9,28685,309798.0,168626.91171972614,89538.08828027386,2023,11,Customer_194
10657,2024-02-13,North,Online,Tablet,8,38970,311760.0,171253.99888902568,161581.90127762046,2024,2,Customer_108
10903,2023-05-25,East,Retail,Mouse,10,31736,317360.0,253679.91763876268,63680.08236123732,2023,5,Customer_155
10922,2024-02-29,South,Retail,Monitor,15,14106,211590.0,122362.16095683852,89227.83904316148,2024,2,Customer_71
10106,2023-05-19,South,Online,Headphones,9,38001,342009.0,292327.52813461405,57133.692645193834,2023,5,Customer_131
10636,2024-06-14,South,Online,Headphones,16,30392,486272.0,328762.9997080152,181135.35033578254,2024,6,Customer_175
10370,2024-11-16,South,Online,Laptop,19,18348,418334.39999999997,240204.24531252985,124668.91789059066,2024,11,Customer_23
10269,2023-01-02,East,Distributor,Laptop,13,1932,25116.0,21142.19754771384,3973.8024522861597,2023,1,Customer_65
10656,2024-01-04,Central,Online,Laptop,6,4855,29130.0,16034.935877945642,15059.323740362512,2024,1,Customer_124
10047,2024-10-08,East,Retail,Monitor,17,19873,337841.0,278159.06604422873,59681.93395577127,2024,10,Customer_116
10350,2023-02-06,West,Online,Printer,4,51027,204108.0,136493.53762754312,77756.6317283254,2023,2,Customer_26
10774,2023-09-25,West,Online,Headphones,16,68663,1098608.0,702494.9846998664,455529.9675951536,2023,9,Customer_127
10196,2024-04-16,Central,Retail,Headphones,4,21069,84276.0,45501.0694355859,38774.9305644141,2024,4,Customer_166
10103,2024-10-09,West,Retail,Headphones,15,49091,736365.0,439945.26604646404,296419.73395353596,2024,10,Customer_80
10005,2023-03-13,South,Online,Mouse,6,33132,198792.0,123704.45559281546,86350.67606826221,2023,3,Customer_130
10620,2023-12-08,West,Online,Laptop,2,28426,68222.4,36791.219075929286,23069.89806268132,2023,12,Customer_66
10991,2023-09-18,North,Online,Laptop,19,10950,208050.0,174565.6282217602,38507.027544975754,2023,9,Customer_51
10053,2023-11-12,South,Distributor,Keyboard,11,63315,835758.0,458148.9209019806,238316.0790980194,2023,11,Customer_86
10264,2023-09-20,Central,Distributor,Monitor,13,68978,896714.0,700934.6318790261,195779.36812097393,2023,9,Customer_180
11093,2024-02-15,South,Online,Headphones,16,38007,608112.0,420696.56092730386,215527.75493360055,2024,2,Customer_100
10444,2024-09-25,North,Retail,Headphones,1,9789,9789.0,6476.309534901554,3312.690465098446,2024,9,Customer_165
10972,2024-02-14,West,Retail,Keyboard,13,61882,804466.0,473696.0278478933,330769.9721521067,2024,2,Customer_53
10783,2024-07-31,Central,Online,Mouse,19,5582,106058.0,53808.78040543305,60086.60253375199,2024,7,Customer_194
10847,2023-03-19,East,Online,Laptop,2,51840,103680.0,77177.71236045448,30477.63078547735,2023,3,Customer_7
10692,2024-10-29,North,Retail,Laptop,8,29742,237936.0,186913.09299546116,51022.907004538836,2024,10,Customer_123
10305,2023-06-10,North,Online,Printer,5,40964,204820.0,168950.24922772057,41250.21338812134,2023,6,Customer_107
10342,2023-06-21,West,Retail,Keyboard,11,31774,349514.0,232586.82655849477,116927.17344150523,2023,6,Customer_155
10867,2024-12-19,North,Online,Tablet,11,25302,333986.39999999997,219927.59895330336,67153.56120370113,2024,12,Customer_29
10314,2024-10-01,East,Retail,Monitor,2,31344,62688.0,49447.87180644188,13240.128193558121,2024,10,Customer_25
10150,2024-10-16,West,Online,Printer,18,25370,456660.0,327704.6895805684,148298.60698234633,2024,10,Customer_148
10125,2024-12-28,West,Online,Keyboard,9,20750,224100.0,104045.58929711669,95110.0723083158,2024,12,Customer_122
11063,2023-10-16,South,Online,Mouse,9,44401,399609.0,246412.99612254076,176175.4044590781,2023,10,Customer_66
10575,2023-03-10,East,Retail,Printer,10,34488,344880.0,298600.7119693012,46279.28803069878,2023,3,Customer_81
10698,2023-03-31,South,Distributor,Monitor,8,33626,269008.0,162912.62707844313,106095.37292155687,2023,3,Customer_198
10665,2023-05-29,Central,Retail,Keyboard,12,66221,794652.0,606807.2909618735,187844.70903812652,2023,5,Customer_17
10051,2024-01-23,South,Distributor,Laptop,9,26983,242847.0,128499.60478918366,114347.39521081634,2024,1,Customer_155
10727,2023-08-12,East,Retail,Monitor,10,30132,301320.0,250661.56145141987,50658.43854858013,2023,8,Customer_88
10800,2023-04-16,East,Online,Printer,9,44943,404487.0,313543.7756649959,104584.70798525472,2023,4,Customer_17
10354,2023-10-29,South,Retail,Mouse,10,8065,80650.0,53691.1894722919,26958.810527708098,2023,10,Customer_164
11153,2024-08-24,East,Retail,Mouse,2,9219,18438.0,15417.120524800184,3020.8794751998157,2024,8,Customer_47
10143,2024-07-28,South,Online,Mouse,2,9199,18398.0,15933.898001782347,2833.7172979503007,2024,7,Customer_66
10471,2023-07-23,West,Distributor,Laptop,7,23560,164920.0,121389.52471416214,43530.47528583786,2023,7,Customer_199
10654,2023-07-10,West,Retail,Laptop,8,12753,102024.0,69198.3412060321,32825.6587939679,2023,7,Customer_180
10400,2024-12-27,North,Online,Keyboard,1,27611,33133.2,14038.07058470942,15608.868827584167,2024,12,Customer_161
11154,2023-03-16,North,Online,Laptop,12,48752,585024.0,444157.62891933206,161996.3267427681,2023,3,Customer_169
10938,2024-09-15,North,Online,Headphones,3,17927,53781.0,45296.27052491115,9757.438896352172,2024,9,Customer_197
10321,2024-10-31,North,Retail,Mouse,1,42812,42812.0,22251.101408405597,20560.898591594403,2024,10,Customer_34
10020,2023-11-05,West,Online,Printer,11,8235,108702.0,47803.679471083335,49198.51860825416,2023,11,Customer_124
10685,2023-09-16,North,Online,Tablet,19,45327,861213.0,706752.548952418,177629.51870471926,2023,9,Customer_33
10036,2024-11-12,West,Online,Keyboard,18,44339,957722.3999999999,462261.64579780767,386216.40733252116,2024,11,Customer_3
10825,2023-07-14,Central,Retail,Monitor,16,64030,1024480.0,885897.1944995882,138582.80550041178,2023,7,Customer_23
10506,2024-07-30,East,Online,Mouse,11,10518,115698.0,93617.29482054967,25392.810956367885,2024,7,Customer_17
10828,2023-04-03,North,Online,Monitor,17,38592,656064.0,525798.5909191897,149805.22044293178,2023,4,Customer_179
11071,2024-02-15,East,Online,Tablet,12,21968,263616.0,160519.5426932942,118560.92590271165,2024,2,Customer_25
10408,2023-11-10,North,Retail,Mouse,8,54302,521299.19999999995,366430.2479828157,67985.75201718428,2023,11,Customer_80
10818,2023-07-02,West,Retail,Headphones,4,65080,260320.0,175107.91477836386,85212.08522163614,2023,7,Customer_48
10538,2024-04-01,South,Online,Laptop,4,62919,347785.4837959436,154078.84803731195,112236.72475709124,2024,4,Customer_187
10759,2024-12-17,East,Retail,Monitor,10,17504,210048.0,108408.4154550223,66631.5845449777,2024,12,Customer_52
11069,2024-03-16,North,Retail,Tablet,10,14031,140310.0,111665.5274294647,28644.472570535305,2024,3,Customer_168
10893,2024-04-29,North,Distributor,Headphones,4,17248,68992.0,58884.21358490202,10107.78641509798,2024,4,Customer_157
10039,2023-07-09,North,Retail,Laptop,9,60902,548118.0,368098.2808959094,180019.7191040906,2023,7,Customer_196
10176,2024-01-20,South,Distributor,Headphones,6,63688,382128.0,241956.81805460854,140171.18194539146,2024,1,Customer_92
10246,2023-12-15,Central,Online,Tablet,3,23198,83512.8,41092.51777465145,32776.70455915083,2023,12,Customer_28
10811,2023-02-22,Central,Retail,Tablet,15,3213,48195.0,34259.86650097185,13935.133499028147,2023,2,Customer_105
11085,2023-06-06,South,Distributor,Laptop,1,53815,73105.55769006972,42218.208142717216,11596.791857282784,2023,6,Customer_35
11078,2024-09-26,West,Online,Keyboard,15,46391,695865.0,593564.548881642,117645.51878611163,2024,9,Customer_38
10785,2024-03-10,West,Retail,Monitor,8,20262,162096.0,100589.7618106175,61506.23818938249,2024,3,Customer_94
11185,2023-03-04,East,Online,Printer,3,25206,75618.0,45956.37673791016,34110.86675140331,2023,3,Customer_173
10490,2024-05-30,South,Online,Headphones,9,46690,420210.0,262671.7777734111,181168.95556057725,2024,5,Customer_163
10155,2023-06-09,Central,Retail,Laptop,13,69159,1335938.5968221105,552833.1867998785,346233.8132001215,2023,6,Customer_107
10639,2024-03-26,East,Online,Printer,11,21623,237853.0,178715.4020506221,68008.23764178458,2024,3,Customer_153
10663,2024-11-02,Central,Online,Printer,12,16185,233064.0,156432.7950759336,43455.28566267636,2024,11,Customer_74
10854,2023-08-27,North,Online,Mouse,16,64522,1032352.0,804480.4725827015,262052.2565298933,2023,8,Customer_84
10288,2024-08-09,South,Distributor,Printer,18,56656,1019808.0,766435.9454631376,253372.05453686242,2024,8,Customer_200
10626,2023-10-28,East,Online,Tablet,12,68849,826188.0,670716.8902256879,178791.77624045892,2023,10,Customer_54
11200,2024-04-21,South,Retail,Headphones,17,38709,658053.0,424446.746490287,233606.253509713,2024,4,Customer_189
10686,2024-10-17,East,Online,Laptop,2,9990,19980.0,15028.297606103783,5694.457752980649,2024,10,Customer_46
10873,2024-04-18,East,Online,Laptop,19,29706,816354.1020508285,498452.1137464363,75856.16919159824,2024,4,Customer_20
10570,2024-01-19,North,Online,Keyboard,14,69793,977102.0,675372.7245886631,346988.66672303743,2024,1,Customer_97
11144,2023-05-17,South,Online,Laptop,9,38484,456329.2650612265,250689.0451857049,110016.99803643937,2023,5,Customer_187
10735,2024-09-01,Central,Distributor,Monitor,10,3565,35650.0,25763.286071241804,9886.713928758196,2024,9,Customer_182
10793,2024-03-22,West,Online,Monitor,12,10477,125724.0,79595.0675101865,53048.27236328551,2024,3,Customer_104
10018,2023-05-11,North,Retail,Printer,19,64088,1217672.0,1061708.5385915719,155963.46140842815,2023,5,Customer_142
10128,2024-12-26,West,Retail,Laptop,16,28836,553651.2,348670.2351985993,112705.76480140071,2024,12,Customer_196
10323,2023-08-18,East,Retail,Mouse,4,22200,88800.0,57994.540875607236,30805.459124392764,2023,8,Customer_127
10256,2024-07-04,South,Online,Tablet,6,53024,318144.0,213475.58576110235,120368.67637473228,2024,7,Customer_86
10944,2024-10-25,Central,Retail,Printer,4,29415,117660.0,85827.221506225,31832.778493774997,2024,10,Customer_26
11180,2024-11-19,North,Online,Keyboard,9,46332,500385.6,242422.31238426839,200750.54075809135,2024,11,Customer_114
10191,2024-11-14,North,Retail,Headphones,13,45478,709456.7999999999,489076.8551080696,102137.1448919304,2024,11,Customer_32
10116,2023-02-10,West,Online,Monitor,15,61724,925860.0,464450.7076058526,530620.6862532694,2023,2,Customer_182
11174,2024-10-27,North,Online,Headphones,7,69,483.0,167725.64383528545,57108.25958942173,2024,10,Customer_94
10889,2024-05-20,East,Online,Headphones,3,65140,195420.0,159649.60212824776,41135.95755251507,2024,5,Customer_27
10607,2023-06-17,East,Retail,Monitor,8,14065,112520.0,76004.32110811392,36515.678891886084,2023,6,Customer_145
10181,2023-09-16,West,Online,Mouse,16,22376,358016.0,215477.18333191957,163919.6391682925,2023,9,Customer_117
10302,2023-06-12,Central,Online,Laptop,16,17938,411103.2784791861,220689.26923306202,76266.54038197867,2023,6,Customer_77
10497,2024-10-25,West,Distributor,Headphones,18,58476,1052568.0,570532.9272933076,482035.0727066924,2024,10,Customer_121
10349,2023-04-09,West,Retail,Monitor,2,42646,85292.0,72350.52434677434,12941.475653225658,2023,4,Customer_137
11036,2023-10-22,West,Online,Mouse,2,11740,23480.0,11928.335050291409,13284.414692164879,2023,10,Customer_108
10983,2023-11-16,South,Online,Keyboard,14,12567,211125.6,104247.78183954537,82443.75088452283,2023,11,Customer_195
10745,2024-03-12,South,Distributor,Printer,1,43199,43199.0,25646.366073514284,17552.633926485716,2024,3,Customer_188
11152,2024-06-20,North,Online,Keyboard,19,23795,452105.0,368543.50676896266,96095.71721569293,2024,6,Customer_40
10518,2023-02-04,South,Online,Headphones,17,51190,870230.0,618610.7559671904,289362.13063773105,2023,2,Customer_114
10373,2024-10-24,South,Retail,Headphones,8,36290,290320.0,238623.6254070047,51696.3745929953,2024,10,Customer_200
10046,2024-04-29,North,Online,Mouse,5,51141,255705.0,164571.81656068325,104803.16095521426,2024,4,Customer_117
10477,2024-09-03,Central,Online,Mouse,10,46636,466360.0,374208.05527750344,105974.73643087102,2024,9,Customer_127
10158,2023-03-27,West,Retail,Printer,6,42245,253470.0,131790.6696815918,121679.3303184082,2023,3,Customer_117
11047,2023-08-13,North,Online,Mouse,19,48122,914318.0,765037.4333982873,171672.65159196962,2023,8,Customer_166
10172,2024-04-17,South,Online,Printer,3,21781,65343.0,57272.21670317119,9281.400791353135,2024,4,Customer_58
10017,2024-10-25,South,Retail,Mouse,6,10824,64944.0,46742.180584256224,18201.819415743776,2024,10,Customer_132
10512,2024-02-01,North,Retail,Laptop,1,46206,46206.0,24393.061999618723,21812.938000381277,2024,2,Customer_189
10049,2023-06-16,Central,Online,Keyboard,2,57720,115440.0,94474.48397739766,24110.343425992694,2023,6,Customer_120
10192,2024-10-25,Central,Online,Mouse,13,13763,178919.0,158014.96826998724,24039.636489514676,2024,10,Customer_45
10547,2023-02-06,West,Online,Tablet,5,35830,179150.0,151528.03253777212,31765.262581562063,2023,2,Customer_110
10516,2023-09-10,West,Online,Keyboard,9,55743,501687.0,433776.8873217489,78096.62957998877,2023,9,Customer_96
10978,2023-05-20,West,Online,Laptop,19,55647,1476617.9107576625,888198.8385846722,194458.28562762696,2023,5,Customer_102
10939,2024-05-30,North,Retail,Monitor,17,12339,209763.0,149409.5860361462,60353.41396385379,2024,5,Customer_186
10829,2024-11-02,West,Distributor,Laptop,7,46607,391498.8,287835.0674991218,38413.932500878174,2024,11,Customer_43
10984,2024-07-03,South,Online,Headphones,17,8871,150807.0,119731.74097799334,35736.54787530766,2024,7,Customer_30
10481,2023-01-23,West,Online,Headphones,17,19362,329154.0,206723.21334106257,140795.40465777804,2023,1,Customer_84
11129,2023-10-24,North,Online,Mouse,5,53760,268800.0,240816.47898602337,32181.04916607312,2023,10,Customer_188
10284,2023-02-23,West,Retail,Monitor,14,63024,882336.0,628008.161310919,254327.83868908102,2023,2,Customer_166
11030,2023-05-12,North,Online,Printer,6,11281,67686.0,54310.321780304184,15382.029952650188,2023,5,Customer_141
10798,2023-12-01,North,Online,Headphones,16,51953,997497.6,587238.4096464268,280611.02890660916,2023,12,Customer_39
10940,2023-12-16,West,Online,Laptop,18,47561,1027317.6,515450.59063090896,391744.52077445464,2023,12,Customer_133
10226,2024-12-10,South,Online,Monitor,1,37633,45159.6,27718.235471453776,11401.979207828157,2024,12,Customer_106
10027,2023-06-10,North,Distributor,Tablet,13,27305,505780.59094369086,262955.4243834306,92009.57561656937,2023,6,Customer_152
10283,2023-06-01,East,Online,Laptop,5,2420,17698.95005687334,9929.450989880326,2496.1313616376247,2023,6,Customer_79
11150,2024-07-28,South,Retail,Tablet,6,67001,402006.0,359004.0490065617,43001.95099343831,2024,7,Customer_86
10438,2024-04-18,West,Online,Keyboard,15,31788,476820.0,327622.7693568588,171576.81523961236,2024,4,Customer_92
11168,2024-05-15,South,Online,Monitor,17,7056,119952.0,90609.58505394637,33743.77718796167,2024,5,Customer_91
10365,2023-05-08,North,Online,Monitor,9,6841,61569.0,47341.2082530329,16361.960509012166,2023,5,Customer_116
10230,2023-07-22,East,Distributor,Keyboard,12,18506,222072.0,140437.61751527316,81634.38248472684,2023,7,Customer_74
10038,2024-11-30,East,Online,Tablet,6,15599,112312.8,62099.38549452054,36218.80668130138,2024,11,Customer_40
10670,2024-11-06,South,Online,Headphones,17,43519,887787.6,614004.9007102537,144690.8141832082,2024,11,Customer_98
10750,2024-04-02,North,Retail,Keyboard,5,58372,291860.0,231349.2030808458,60510.79691915421,2024,4,Customer_52
11181,2023-05-28,North,Distributor,Printer,13,66736,867568.0,484760.27039904613,382807.72960095387,2023,5,Customer_4
10375,2023-06-04,South,Retail,Laptop,17,31137,765409.0167216188,445614.35372063564,83714.64627936436,2023,6,Customer_186
10470,2024-03-28,North,Online,Laptop,11,17784,195624.0,100390.15751106542,109518.91886227476,2024,3,Customer_165
10883,2023-01-07,South,Online,Mouse,4,56368,225472.0,190936.90444772164,39715.35988512012,2023,1,Customer_172
11182,2024-09-21,South,Retail,Tablet,19,20039,380741.0,320709.2477925049,60031.7522074951,2024,9,Customer_5
10688,2023-01-12,Central,Retail,Laptop,17,29886,508062.0,329943.65201041347,178118.34798958653,2023,1,Customer_173
10033,2024-04-19,South,Online,Monitor,19,4680,88920.0,51202.1103276419,43375.57312321181,2024,4,Customer_50
11011,2024-04-03,North,Distributor,Laptop,15,56791,1178204.0915172072,552988.6790046053,298876.3209953947,2024,4,Customer_54
11176,2024-04-13,South,Online,Keyboard,6,40173,241038.0,145934.57120006846,109368.94311992127,2024,4,Customer_38
10195,2024-08-30,East,Distributor,Headphones,2,67417,134834.0,77106.54693265812,57727.45306734188,2024,8,Customer_84
11106,2023-12-12,West,Online,Headphones,9,24132,260625.59999999998,143985.41697493114,84182.97047882919,2023,12,Customer_43
11114,2024-09-14,North,Retail,Monitor,14,65271,913794.0,626017.5457877384,287776.4542122616,2024,9,Customer_115
11064,2024-04-22,West,Online,Mouse,4,29554,118216.0,71728.70649675377,53460.387528733154,2024,4,Customer_112
10504,2024-09-04,Central,Retail,Laptop,122,59573,2556622.8591287527,232455.18842930574,147712.64612621424,2024,9,Customer_198
10916,2024-04-14,Central,Retail,Keyboard,9,37286,335574.0,219352.7448757901,116221.25512420991,2024,4,Customer_56
10977,2023-04-23,West,Online,Tablet,6,22160,191669.39155261515,69024.25940437436,73526.10168496949,2023,4,Customer_150
11183,2023-12-08,South,Online,Monitor,6,11216,80755.2,51977.20189611622,17616.617819466348,2023,12,Customer_68
11088,2023-06-06,West,Online,Mouse,1,38110,38110.0,27597.721652031207,12089.120100164111,2023,6,Customer_78
10801,2024-07-16,South,Online,Laptop,15,23736,356040.0,301060.98993130645,63225.861578997574,2024,7,Customer_135
10580,2024-04-28,South,Distributor,Tablet,6,14037,109733.09805826085,71980.01188546461,12241.988114535387,2024,4,Customer_90
10161,2024-07-10,East,Online,Headphones,18,51934,934812.0,526081.2595630658,470040.3515024743,2024,7,Customer_71
10681,2024-02-19,West,Online,Laptop,10,6793,67930.0,58305.48394229496,11068.193466360797,2024,2,Customer_105
11198,2023-11-01,West,Online,Printer,13,21600,336960.0,194447.05317368353,99305.88885026393,2023,11,Customer_36
10163,2024-10-07,North,Online,Laptop,5,40793,203965.0,127495.526897411,87939.89406797735,2024,10,Customer_40
10822,2023-12-26,North,Online,Headphones,11,22377,295376.39999999997,207827.90456710095,44066.959747833906,2023,12,Customer_85
10706,2024-05-16,West,Retail,Laptop,12,16157,285834.05644778383,114978.49140368438,78905.50859631562,2024,5,Customer_39
11009,2023-11-30,Central,Online,Keyboard,5,59253,355518.0,189288.17216508888,123023.35201014778,2023,11,Customer_23
10878,2023-12-31,North,Retail,Mouse,16,2042,39206.4,18561.082807296898,14110.917192703102,2023,12,Customer_175
10896,2023-02-08,North,Retail,Headphones,18,45353,816354.0,481442.86962326476,334911.13037673524,2023,2,Customer_36
10914,2023-08-16,South,Online,Laptop,4,36470,145880.0,97885.81282308233,55193.31525345531,2023,8,Customer_9
11199,2024-03-04,East,Online,Laptop,6,44197,265182.0,181331.69202145998,96427.85417532102,2024,3,Customer_167
10153,2023-02-05,East,Distributor,Laptop,13,64170,834210.0,620896.4231589354,213313.5768410646,2023,2,Customer_72
10979,2024-07-12,East,Online,Monitor,8,39731,317848.0,285755.8528010766,36905.969278761906,2024,7,Customer_7
11003,2024-02-23,West,Distributor,Keyboard,6,37295,223770.0,194794.46682512725,28975.533174872748,2024,2,Customer_40
10510,2024-07-09,West,Online,Mouse,8,48399,387192.0,206363.00138383082,207953.34840859452,2024,7,Customer_50
